order_id,product_id,customer_id,order_date,quantity,unit_price,total_amount,order_status,payment_method,source_system,dq_flag,dw_created_date,dw_modified_date,dw_created_by,dw_modified_by,run_id,batch_id
80822f50-6152-4379-9a8c-582abb17745b,04ba91be-9efc-4a9a-9e29-840aabd68fcc,9eadf510-0920-4be0-976b-840c74234526,2021-09-08 23:53:18,1,2443.37,2443.37,delivered,debit_card,flipkart_app,valid,2021-09-08 23:53:18,2021-09-08 23:53:18,etl_service,etl_service,a04b0a2e-6170-4290-9770-582bce8f66b6,BATCH_3599
cf04e078-efb1-4fb6-b058-6075c4203fa0,5fdc79b7-a248-4b58-9ac2-12b0272dfd01,39571a2d-b8ec-4334-8e00-5f98c2e7ce7b,2020-07-09 10:22:24,2,854.65,1709.3,returned,debit_card,flipkart_web,invalid,2020-07-09 10:22:24,2020-07-09 10:22:24,etl_service,etl_service,adb076a9-00f3-4d82-8d14-c466246a4d0d,BATCH_5073
4bc755a3-2ba6-4178-834f-aa599402e012,7c4966c8-b87c-4176-a282-eceaa6967915,9dce709d-b5f0-4291-92c1-5f5edc2ea80a,2022-07-22 23:54:06,2,1206.49,2412.98,placed,cod,flipkart_app,valid,2022-07-22 23:54:06,2022-07-22 23:54:06,etl_service,etl_service,51e5dbcf-d444-49dd-8de8-f74c216e84c7,BATCH_7321
dbd018aa-50ad-4d69-bc6a-78a640a59aef,9964dd9b-c545-437b-ab9b-cc0d1b8e0ac7,ed1d2e4a-911b-422f-873f-ed766115b314,2025-03-31 21:24:46,1,3170.71,3170.71,cancelled,credit_card,flipkart_app,valid,2025-03-31 21:24:46,2025-03-31 21:24:46,etl_service,etl_service,db7b2823-983a-4381-a026-14d35e403093,BATCH_1749
78e7737f-ff47-4c52-8274-73d679e0d92f,5a614565-f133-4521-8008-8785fa31f639,48bc6cea-985d-4ae0-9f3c-6ccf3c26c601,2022-10-09 16:01:34,1,3112.18,3112.18,delivered,debit_card,flipkart_app,invalid,2022-10-09 16:01:34,2022-10-09 16:01:34,etl_service,etl_service,1d784631-1839-4b58-8aa3-a6c4c74efedc,BATCH_3438
b0f78b4c-5b11-4d3d-8af7-6e4737976d27,864fad06-c237-4be7-a54f-45587a753c06,7194bd3f-6279-4426-b7c5-5199c0ee31db,2020-02-12 19:45:19,1,4328.13,4328.13,shipped,upi,flipkart_app,valid,2020-02-12 19:45:19,2020-02-12 19:45:19,etl_service,etl_service,077c4305-2b4d-4e68-a2fa-858551b5fb3c,BATCH_9827
4d718f22-44c3-4686-b717-2822b7f91fcb,9865cd77-cf02-4a38-a870-a334e07b80d3,6965dd2a-2034-488f-9f2b-45b83fddf52e,2025-05-21 00:03:47,2,10841.19,21682.38,delivered,cod,flipkart_web,valid,2025-05-21 00:03:47,2025-05-21 00:03:47,etl_service,etl_service,f2fe7705-4c50-408c-aad5-02bfbacc55c6,BATCH_2598
019bb4d8-d6a1-49c8-8339-e02c5cfd01aa,a5658471-d472-4e5e-a5b4-55d1bd2d0d4e,4774ce1d-cb28-4ee7-bf02-eb14e43607ca,2023-06-16 19:47:45,1,7066.21,7066.21,shipped,debit_card,flipkart_app,valid,2023-06-16 19:47:45,2023-06-16 19:47:45,etl_service,etl_service,cb6673b0-2a66-4cb8-b581-978019d7817a,BATCH_5214
27c234de-931e-4caa-a52b-98695698c2e0,7090cdd8-81bd-4fd3-b3a2-70b45a145a0e,90747784-4d4e-4a27-94c3-c5df8e2487bb,2019-06-29 14:19:41,3,725.2,2175.6,placed,debit_card,flipkart_app,valid,2019-06-29 14:19:41,2019-06-29 14:19:41,etl_service,etl_service,569824e9-d008-48fc-8064-bb9d083ecf03,BATCH_1025
0e4ab4c5-f6d9-41e5-a1c3-ecad907ab04e,f0949f3d-a256-43a5-a1c2-3fead7b32ac9,638b3636-b37c-471a-9c55-0c29be020668,2020-12-10 20:01:14,1,508.67,508.67,shipped,net_banking,flipkart_app,invalid,2020-12-10 20:01:14,2020-12-10 20:01:14,etl_service,etl_service,36d6b416-8ad4-42f2-beb7-c618d6359965,BATCH_7847
4f9488e9-5f02-442f-9057-d2d82b700e9f,cfecb903-ffc0-475d-a330-4f249f45f62e,d354ffcf-5e0c-4f20-bad0-5bae5159be76,2026-10-16 22:05:52,2,210.6,421.2,placed,net_banking,flipkart_web,valid,2026-10-16 22:05:52,2026-10-16 22:05:52,etl_service,etl_service,8e286eb7-324e-4e95-8a67-130aa3ab20be,BATCH_1162
69a9c508-e3a5-4cde-82ce-3e0fab184c2b,cfdf18e4-897c-42db-8cb6-5dca70ad978b,44614491-86d6-4106-9d12-38867ff9644f,2026-09-22 19:11:41,2,412.17,824.34,returned,credit_card,flipkart_web,valid,2026-09-22 19:11:41,2026-09-22 19:11:41,etl_service,etl_service,c000296e-f583-4ba2-906c-cdf68c33434f,BATCH_6873
d9305120-9297-41d8-8b0f-53c80e0a48cc,6934a10e-9688-4e16-8ac1-cea896bc176d,5daff77e-0448-4a20-93c7-8d7618899a2d,2023-05-21 08:43:21,1,49743.47,49743.47,cancelled,debit_card,flipkart_app,valid,2023-05-21 08:43:21,2023-05-21 08:43:21,etl_service,etl_service,aaa3bde5-0a15-4ced-b573-62a4dad68645,BATCH_7490
71afde8f-095a-4027-b176-445cf2c5bde5,5d031383-ebb5-4e14-a1b2-90b1a295bc89,4774ce1d-cb28-4ee7-bf02-eb14e43607ca,2024-09-29 10:28:05,3,198.28,594.84,placed,credit_card,flipkart_web,valid,2024-09-29 10:28:05,2024-09-29 10:28:05,etl_service,etl_service,0e218f68-3144-45e6-bba3-b7b0b294ce8e,BATCH_1435
1baa3a38-9c07-44b2-83b5-324d5bb683ef,54bc3314-91cb-4a71-9b7e-5eeeb6b089f1,fdb2555b-ab0e-4b3b-852f-23840fc7b333,2025-05-16 02:15:53,4,4457.74,17830.96,placed,credit_card,flipkart_web,valid,2025-05-16 02:15:53,2025-05-16 02:15:53,etl_service,etl_service,f7c44b86-f847-4f2b-856c-5a9596080327,BATCH_5848
7b33faad-2469-4db7-9a6a-c51f9558a8b2,8853ddcd-26e9-4bf5-a22c-f485f22b7699,042cc398-7a3f-42fe-b7c8-dfb994645c7a,2024-11-22 03:32:49,3,1241.19,3723.57,delivered,wallet,flipkart_app,valid,2024-11-22 03:32:49,2024-11-22 03:32:49,etl_service,etl_service,6eb46f76-7a13-4d3c-987d-cee0eb38b265,BATCH_7619
4f070b36-10b6-409e-a69d-299628a63f4c,e1e65eb1-e880-46bd-9efe-620bc07ea340,b699aa7d-4b78-4cb4-9930-6e2885f137fc,2020-01-22 11:44:36,1,5063.78,5063.78,delivered,cod,flipkart_app,invalid,2020-01-22 11:44:36,2020-01-22 11:44:36,etl_service,etl_service,b6e3d938-1d06-4ecc-8990-779dbf2f6859,BATCH_7009
cd6cdf2b-b7e7-407e-9c87-46bfca63eea4,3579224e-d5d7-44d5-bd95-0f8305df7a12,d556c4a2-e1c2-430d-8163-ee0172111e0e,2019-03-23 07:33:03,1,618.19,618.19,returned,wallet,flipkart_web,invalid,2019-03-23 07:33:03,2019-03-23 07:33:03,etl_service,etl_service,391c59d4-1e43-4289-907e-cddada54e194,BATCH_5710
fad2e2e2-a72e-4c3b-a16a-aba2736b20c8,f1d803b6-7f0a-4630-96a9-90cf9aaff9ad,1cd8f5f4-27d3-456f-a60f-043eb41018d7,2019-04-24 05:09:38,1,550.11,550.11,placed,wallet,flipkart_app,invalid,2019-04-24 05:09:38,2019-04-24 05:09:38,etl_service,etl_service,5881530f-b48f-4976-bfff-c1aec1052a0d,BATCH_2436
5e9ce581-1e27-458f-9349-6c7dc2364b67,b0477eeb-3792-4e3d-87a0-59c3ea631f63,bbcd94e2-373a-4f0e-b965-9f598b86fb5e,2024-09-02 12:11:07,1,45645.07,45645.07,delivered,wallet,flipkart_web,invalid,2024-09-02 12:11:07,2024-09-02 12:11:07,etl_service,etl_service,855aa97e-1ad6-4548-bd42-3e3da247e9c5,BATCH_6329
c7f7a270-9357-45d6-9ef9-36fcbac6d691,92dc2e90-093c-44dc-b21d-a7b4890ecbb2,ed1d2e4a-911b-422f-873f-ed766115b314,2020-03-31 13:20:58,2,12854.38,25708.76,delivered,wallet,flipkart_web,valid,2020-03-31 13:20:58,2020-03-31 13:20:58,etl_service,etl_service,221f6f32-5baa-49c9-b433-31ac16d24276,BATCH_6416
adbb2636-f1ef-4f8a-b4be-97356be010b1,f742b979-cd6a-412a-bc0b-20a15562f1e3,7732cb54-f33b-44ea-bd58-b081a2a0c1d2,2019-08-19 00:40:17,2,10271.37,20542.74,delivered,net_banking,flipkart_app,valid,2019-08-19 00:40:17,2019-08-19 00:40:17,etl_service,etl_service,3da5a045-c842-482f-a8c2-d7248a8bda04,BATCH_9325
e3afdeb2-719e-43ac-85c7-f8ab9fc9480b,4b2fdd9d-d8fe-4c04-b593-6450350da675,1d6cc381-c1e5-4ae8-b2cf-3bdc0c98809e,2021-01-26 09:36:17,1,1325.45,1325.45,delivered,upi,flipkart_web,valid,2021-01-26 09:36:17,2021-01-26 09:36:17,etl_service,etl_service,871acfc3-b802-4a7a-b0b6-e2b2058a2427,BATCH_6145
661f190c-1bf8-4f8b-88ca-ef4cab502125,d56c2e06-2564-4a27-84fe-d3fd3d2defce,6965dd2a-2034-488f-9f2b-45b83fddf52e,2024-10-12 06:16:33,3,843.73,2531.19,returned,credit_card,flipkart_web,valid,2024-10-12 06:16:33,2024-10-12 06:16:33,etl_service,etl_service,8778238e-ddba-47dc-8e23-3d2216113097,BATCH_9934
bdd662cf-3535-4ab4-a22c-89b8885fc122,c6dd8eb6-91ec-408f-b249-a526f36191a0,55a495d5-b8fd-4ab9-a574-2a862d739ea2,2020-08-14 09:19:22,1,643.85,643.85,delivered,upi,flipkart_web,valid,2020-08-14 09:19:22,2020-08-14 09:19:22,etl_service,etl_service,2b39cc26-798f-4c44-b710-6c5aa5735e09,BATCH_3462
de898621-96ba-4d4b-8228-b52c7cfdd3b9,60e9eeb9-bd14-4c4e-80e1-6eb899c06396,0ad57bcf-349e-4755-a887-236228dda706,2024-07-26 22:23:57,3,2743.97,8231.91,cancelled,net_banking,flipkart_app,valid,2024-07-26 22:23:57,2024-07-26 22:23:57,etl_service,etl_service,aa6f0b3c-8088-4ebe-897e-ae8f25716b1d,BATCH_4154
0c30a5b0-3a00-4bd6-91f4-98b250c8223a,654ba926-51d7-4787-90c0-96dad0a6d53e,d2762166-6db5-4cbd-a437-27ed18b7e451,2024-07-30 02:29:48,2,30931.8,61863.6,shipped,cod,flipkart_app,valid,2024-07-30 02:29:48,2024-07-30 02:29:48,etl_service,etl_service,5d464fbc-4161-4983-94fb-34672888ec3e,BATCH_1700
fd270e25-53ea-4834-9bfc-6772c2742603,34d2a60d-acdf-4843-a631-ff3a26f32719,9f7d88e8-7ded-4ab8-894a-7f73cd7505fa,2023-12-20 01:33:46,1,64301.02,64301.02,cancelled,wallet,flipkart_app,valid,2023-12-20 01:33:46,2023-12-20 01:33:46,etl_service,etl_service,f3257eea-a9eb-4338-a86c-cca880b2b491,BATCH_2829
3eaed555-75c0-4b8c-9428-cf47bdd8c896,63b5aa46-ddde-441e-af8c-e5b48b4d0e54,ef33490c-2cc0-4ec3-b821-06c5d8a08b37,2026-11-27 02:25:54,1,848.43,848.43,delivered,credit_card,flipkart_web,valid,2026-11-27 02:25:54,2026-11-27 02:25:54,etl_service,etl_service,8c351080-f89d-4b58-b1ff-008878db1a4d,BATCH_3370
2bd239d0-c448-4880-88f8-842c9bae3ca1,b1437bdd-1ca9-4b4e-b4ff-ffbbdfae0a7d,d388c72f-d989-49bd-ba11-9d0642da841b,2022-03-13 11:01:19,2,259.66,519.32,shipped,net_banking,flipkart_app,valid,2022-03-13 11:01:19,2022-03-13 11:01:19,etl_service,etl_service,5f0938e8-f84b-4d6d-93dd-a65a733d0c27,BATCH_2856
98887387-254c-4614-92e0-fed78a80546b,70a50550-8137-4336-a335-4850aa7acf85,7370147d-0874-49a1-9c67-457ad75500c0,2023-12-10 01:09:12,3,3138.02,9414.06,placed,credit_card,flipkart_app,invalid,2023-12-10 01:09:12,2023-12-10 01:09:12,etl_service,etl_service,93c592f6-e129-4c67-9b4f-08fdf1e151dc,BATCH_6472
aae3c4e7-f5ee-473d-965f-93d44d04e2d7,4b2fdd9d-d8fe-4c04-b593-6450350da675,90747784-4d4e-4a27-94c3-c5df8e2487bb,2020-02-17 10:38:25,2,1307.06,2614.12,delivered,upi,flipkart_web,duplicate,2020-02-17 10:38:25,2020-02-17 10:38:25,etl_service,etl_service,97bc0f40-ad20-4b53-94b1-ab761c790a09,BATCH_7756
4643fb35-f550-4d41-9dce-c47e759712e7,98167d75-0d25-4fe0-8acf-9b7efcdbbda3,fd064b9f-78a6-45d8-9df2-c638754bb724,2022-04-16 03:25:29,1,7140.25,7140.25,returned,debit_card,flipkart_web,valid,2022-04-16 03:25:29,2022-04-16 03:25:29,etl_service,etl_service,7640cfe2-f7a4-40d2-8a53-a8811b503353,BATCH_5138
43065156-249e-4b31-a5e3-bded39fbe2ef,c0d50e81-cee9-4575-8477-b4b071b5db13,6837f263-739f-45c5-bdc0-255306de30e6,2019-01-18 07:21:00,1,8550.51,8550.51,shipped,net_banking,flipkart_app,valid,2019-01-18 07:21:00,2019-01-18 07:21:00,etl_service,etl_service,7710589e-19ad-4c53-865e-e366e6c5245b,BATCH_6076
86f79943-f721-442a-9a30-f2b8f373ea90,2b572e5c-2c09-4b72-be1b-4204de00a1fb,33cc43e4-2c84-4aa3-beb6-829418cdc31d,2022-02-18 06:00:36,1,1031.82,1031.82,shipped,upi,flipkart_app,valid,2022-02-18 06:00:36,2022-02-18 06:00:36,etl_service,etl_service,32575e1e-2ce4-48e9-b83b-12461b52bdce,BATCH_2094
0c869f0d-af75-4ac0-8399-af652f1a05f1,bec4206b-3697-4b59-956d-b47ee37747e2,aeb2eb74-9802-4577-bd60-974999cb8e89,2023-12-30 13:36:46,2,197.47,394.94,shipped,cod,flipkart_web,valid,2023-12-30 13:36:46,2023-12-30 13:36:46,etl_service,etl_service,b6ba9c53-90fe-4f35-ab31-ebadb8a958fc,BATCH_3681
ea7d6864-a1be-4dba-a4cf-3787ab9694dd,044ebfc8-11f8-4e22-9cf2-c04c8170e65b,e4e0994d-2162-41c3-851f-43a965c477e9,2020-01-14 05:06:32,2,3352.1,6704.2,cancelled,net_banking,flipkart_app,valid,2020-01-14 05:06:32,2020-01-14 05:06:32,etl_service,etl_service,efdc72bd-3c8f-4458-8706-2acf66f4f3ce,BATCH_4809
ff3a78d4-5bbb-43b9-9d69-cf46e1ded906,66c6b6d5-cdfc-441b-8cd8-0648d3c90743,50f2aec9-2217-4dec-bb14-b88824ed1850,2019-09-19 20:06:41,2,650.97,1301.94,shipped,net_banking,flipkart_app,valid,2019-09-19 20:06:41,2019-09-19 20:06:41,etl_service,etl_service,406f285c-2577-48af-96b9-4b272b775582,BATCH_5463
6267f09f-2a58-421b-b15c-1e2681caed9f,abce5fbd-a108-457f-9114-69ce165c76fe,295f14e6-7ed8-4c31-8119-335d8b8eaf80,2026-08-28 20:26:46,1,225.56,225.56,placed,wallet,flipkart_app,valid,2026-08-28 20:26:46,2026-08-28 20:26:46,etl_service,etl_service,e01f01c8-e0d9-4cfe-9c71-da24b3f42d96,BATCH_3540
8f764467-252b-42fc-865e-37f0052a5dfb,f1d803b6-7f0a-4630-96a9-90cf9aaff9ad,934d1dd5-4cc6-4a97-8971-483ab1f3f66f,2024-03-21 13:47:20,2,564.97,1129.94,delivered,cod,flipkart_web,valid,2024-03-21 13:47:20,2024-03-21 13:47:20,etl_service,etl_service,106d2aea-49f4-47cb-aff1-130397b043f0,BATCH_7033
865fe7e6-296a-4b1e-9319-95afd2aadeca,22f1c38c-fa95-4998-83f0-b79e2a8f6de9,2bcd6c51-fc9c-4f22-bee5-71ae76ec8f92,2026-04-16 11:57:49,5,2232.91,11164.55,shipped,cod,flipkart_app,valid,2026-04-16 11:57:49,2026-04-16 11:57:49,etl_service,etl_service,a526f1c9-5cfd-4ba6-9517-0f0833d146e2,BATCH_2678
32e009be-8de7-40a5-b106-6f228d2d8bf8,96866265-8626-44db-8373-30d6933813fe,845634af-2178-4c9c-adf2-f88c7d44a6a5,2022-11-29 11:56:49,2,1408.27,2816.54,cancelled,upi,flipkart_app,valid,2022-11-29 11:56:49,2022-11-29 11:56:49,etl_service,etl_service,a1aa3fe5-5003-4c16-9f94-832496bd101f,BATCH_2627
ca1a4849-7176-48c6-b9bd-b1df895661b3,06c379d5-1137-45d6-b923-1fd24b4d2f40,83b2ef51-dad5-4905-b115-c818f2f1268a,2026-12-03 01:32:49,3,137.09,411.27,cancelled,upi,flipkart_web,valid,2026-12-03 01:32:49,2026-12-03 01:32:49,etl_service,etl_service,294d57d0-eeef-4404-b856-1ce4fc2c399a,BATCH_9058
94498d64-b01f-499b-a363-09fecff546da,12536cb4-5ddf-4738-9a8f-bddee1354b27,f0a8407e-f3d2-4ec8-82e5-73c79c7330f2,2023-08-07 18:19:57,1,756.53,756.53,returned,wallet,flipkart_web,valid,2023-08-07 18:19:57,2023-08-07 18:19:57,etl_service,etl_service,7b619851-2b6f-4682-b331-0f765d8f4960,BATCH_4443
379a198e-11d5-460a-ab67-98df31898558,cac7e71d-9977-4bb3-a904-b3ba80aeb859,12a2e06b-5263-4d23-9249-d3e54cbd4e55,2021-08-08 02:45:01,3,1059.95,3179.85,returned,credit_card,flipkart_app,duplicate,2021-08-08 02:45:01,2021-08-08 02:45:01,etl_service,etl_service,8e87be06-4160-4a5e-8bec-6d47864adf48,BATCH_1612
66889cd2-e0e4-4d60-b0c8-fa8ad98c511b,7d5ad6f5-4209-46e0-bc99-8b7ad54c2d8d,500c5d68-228e-4902-ab17-9700d4f0b9f1,2025-01-10 13:02:31,2,804.7,1609.4,delivered,wallet,flipkart_app,duplicate,2025-01-10 13:02:31,2025-01-10 13:02:31,etl_service,etl_service,2c498778-a8a9-4da3-a977-ebe2f9555392,BATCH_8302
57f79808-1eb6-42dc-b14a-0f4a7b04831c,3348ad5e-f2bc-4fe0-abb8-88f922775648,b1a5854d-9cf2-43a3-8625-2d7e96def2fd,2019-10-14 15:05:51,2,7357.63,14715.26,delivered,wallet,flipkart_web,valid,2019-10-14 15:05:51,2019-10-14 15:05:51,etl_service,etl_service,1445ffce-84ec-4397-8fc4-d1f597e0d536,BATCH_3623
d57e2d3b-4080-4eea-aae1-8a3e89408d30,706d7c95-bc54-4fcf-8cc4-a0b143d3826c,f6d42bcc-619b-492e-a97e-119dc1dc5dc6,2023-06-28 22:21:31,1,14487.53,14487.53,returned,net_banking,flipkart_app,valid,2023-06-28 22:21:31,2023-06-28 22:21:31,etl_service,etl_service,f5239b63-f76f-4ccb-983f-6ae9d25d4313,BATCH_3899
33b2189f-b03c-46a7-893d-91c18cb03c3a,11f0fea3-e895-47a0-9390-b43a8fd91af8,53441d50-3c99-4341-9645-4466cb86ad30,2023-07-03 00:06:33,1,326.28,326.28,delivered,wallet,flipkart_app,valid,2023-07-03 00:06:33,2023-07-03 00:06:33,etl_service,etl_service,00dc9131-49ee-411e-9e3c-739828c8cda9,BATCH_6326
5c5c9b60-06d7-4369-9742-cc33aef37a29,57c3e21a-bc58-4526-b67c-0d020f8e7d69,449a50d1-7a79-40b2-89c8-b574ae1f81e1,2024-02-13 20:38:18,1,441.32,441.32,placed,credit_card,flipkart_app,valid,2024-02-13 20:38:18,2024-02-13 20:38:18,etl_service,etl_service,dadd6c82-7541-407d-86f2-b542b028627d,BATCH_5352
eb41b03d-3b00-4159-8d04-47ad5b3b1624,ecdbf6d6-6126-4fb6-9e80-a8e0e54586e9,5316094b-96da-480b-929c-6491860cc6b0,2025-10-11 14:07:15,3,396.64,1189.92,delivered,debit_card,flipkart_web,valid,2025-10-11 14:07:15,2025-10-11 14:07:15,etl_service,etl_service,1cf73681-14eb-431b-84a9-1ceee672c013,BATCH_3426
8eb4323e-65df-419a-acc7-1e8ec5f496d9,56c77f50-efb7-4e52-87d3-a8f73e74c4be,11900bff-9431-4700-818c-6c4526902a72,2024-05-31 08:01:04,1,13458.22,13458.22,returned,wallet,flipkart_app,invalid,2024-05-31 08:01:04,2024-05-31 08:01:04,etl_service,etl_service,661489a8-d756-4433-bd86-66d06d890362,BATCH_5622
0aa40048-1e75-4d51-b694-a537a95757a3,56c77f50-efb7-4e52-87d3-a8f73e74c4be,944e3623-6eff-4cd0-99f0-0b635648641d,2020-01-28 13:56:02,1,13089.07,13089.07,delivered,credit_card,flipkart_app,valid,2020-01-28 13:56:02,2020-01-28 13:56:02,etl_service,etl_service,2c2e84db-2917-46aa-b6c9-c58e5632b6f5,BATCH_2510
a8cfc3b9-54ad-4775-896e-2735d846d5b1,2b572e5c-2c09-4b72-be1b-4204de00a1fb,9c02025e-446d-4bf3-87ce-dd04f5ce7271,2020-01-12 19:15:12,2,909.96,1819.92,returned,cod,flipkart_app,duplicate,2020-01-12 19:15:12,2020-01-12 19:15:12,etl_service,etl_service,34e85b15-15e6-4cea-bc97-f46bd653e2dc,BATCH_9009
bbc58acd-b47f-464c-ac79-c75cacd93d68,49ff54c4-2246-446a-bb7d-98fe4e519ec6,370dfdd3-2693-4063-96bf-acee38433f48,2025-10-13 22:56:58,1,846.97,846.97,delivered,cod,flipkart_web,valid,2025-10-13 22:56:58,2025-10-13 22:56:58,etl_service,etl_service,c4bad9a0-bd66-4cf0-8c83-44d28ca54fee,BATCH_2232
22433722-04fe-42cc-a13e-e85fe4af4756,5d2b9bbe-a7ea-42c4-8bd7-d27d4803900b,8fae1740-99ec-490d-97ba-bab4ffaaa128,2025-01-23 03:07:48,1,8478.72,8478.72,cancelled,cod,flipkart_app,valid,2025-01-23 03:07:48,2025-01-23 03:07:48,etl_service,etl_service,fc014a3b-9d01-469a-9af8-c8b20ffe61b0,BATCH_6423
b36f94cb-f8d4-443d-aff4-e8f8d6aeb19b,68c703bb-6988-4705-9005-e4425ded26b4,2f212583-4d6d-4087-a0fe-f76d6ef0cb4c,2025-10-27 04:07:22,1,12994.62,12994.62,delivered,net_banking,flipkart_web,valid,2025-10-27 04:07:22,2025-10-27 04:07:22,etl_service,etl_service,35fd1e1d-7ba1-41ab-847d-e6f51129a5a6,BATCH_8083
3028a294-e81b-432d-9c6e-71d33317190e,20c77997-9bcc-412a-b243-9e8fcfb56d7a,fd064b9f-78a6-45d8-9df2-c638754bb724,2023-05-11 13:42:13,1,1065.72,1065.72,delivered,debit_card,flipkart_web,valid,2023-05-11 13:42:13,2023-05-11 13:42:13,etl_service,etl_service,7cf3301b-68f3-4aaf-9952-1b6dd2d6c363,BATCH_4532
64ee2cfb-4e04-4d08-80cb-bc29b23448bc,49ff54c4-2246-446a-bb7d-98fe4e519ec6,394730f7-2ec0-4fc2-89de-b05bd17312f2,2019-07-02 09:02:51,3,900.56,2701.68,delivered,upi,flipkart_app,valid,2019-07-02 09:02:51,2019-07-02 09:02:51,etl_service,etl_service,1632e948-b1a2-4f14-b4f4-e8ae1d1bbf38,BATCH_6094
d522752e-7212-4e0c-ac2e-20d877a5960f,c0d50e81-cee9-4575-8477-b4b071b5db13,599ba674-06b9-4b74-97e9-a70242c90ff5,2020-11-18 11:25:03,1,9026.21,9026.21,delivered,net_banking,flipkart_web,valid,2020-11-18 11:25:03,2020-11-18 11:25:03,etl_service,etl_service,f14d6d0e-b473-4938-a4c8-d7b2fe5d3753,BATCH_5223
cb9e60d0-7f27-494e-81b3-a6f47a1f3814,9b20aef5-b353-4bae-bde3-cfb388812f3a,60cb2a3f-c2da-4ae1-b195-27b33360cc8c,2021-01-09 04:43:57,2,13727.14,27454.28,placed,net_banking,flipkart_web,valid,2021-01-09 04:43:57,2021-01-09 04:43:57,etl_service,etl_service,124df8db-43e2-4e9c-90d1-60c879c9a0a3,BATCH_6756
3204b981-1959-484c-9087-0e3609c82b97,f1510da8-0a72-4848-8fc2-1fbacb235ce6,19285a68-b204-4df0-8061-0a5b8661de98,2026-08-22 18:07:15,1,1730.82,1730.82,delivered,wallet,flipkart_web,valid,2026-08-22 18:07:15,2026-08-22 18:07:15,etl_service,etl_service,c15b46a0-89c4-4d76-9b28-3e669b99869a,BATCH_1469
a410e07a-03b1-4795-9f8c-840123635ed1,ea8f1d31-060f-48e7-ab71-7294ae5b99b1,85006113-9507-4b7d-b7fd-8d18ef289741,2024-08-10 12:09:18,2,369.45,738.9,delivered,credit_card,flipkart_app,valid,2024-08-10 12:09:18,2024-08-10 12:09:18,etl_service,etl_service,87621389-2654-42a4-b742-a4661766bf65,BATCH_4624
73ddefa5-a15c-441d-b855-4b6eb1c02cf7,db72fe90-7e5b-4a8e-b022-ccfa18ee8591,1284af1e-1695-4848-9908-9c7d41233b96,2024-01-09 01:10:46,4,773.9,3095.6,delivered,cod,flipkart_web,valid,2024-01-09 01:10:46,2024-01-09 01:10:46,etl_service,etl_service,c95b9f58-6ff9-47b3-9cd4-5e30dfdb2b4e,BATCH_6493
11a11ff3-efcd-4193-95cf-ab43a5f7bf69,27df76d4-a156-4a7a-9eb9-8fae052521c2,e7fd7da1-46ab-4d1f-8f84-44c7a14e6004,2022-06-22 19:56:54,1,2543.31,2543.31,cancelled,wallet,flipkart_app,valid,2022-06-22 19:56:54,2022-06-22 19:56:54,etl_service,etl_service,7024ceba-00d4-438f-88d7-461589f0a765,BATCH_4146
ed5bbdb0-dc70-4d10-ac71-72b93f195980,abce5fbd-a108-457f-9114-69ce165c76fe,cb03dff4-a534-49b7-9bd6-d8f786ce0344,2026-09-11 09:56:10,2,228.16,456.32,delivered,wallet,flipkart_app,valid,2026-09-11 09:56:10,2026-09-11 09:56:10,etl_service,etl_service,a135436c-753f-48f4-9f57-e21c0e9329e1,BATCH_9300
db173e92-9e21-4ca8-8f21-cf55ea8f258f,34d2a60d-acdf-4843-a631-ff3a26f32719,23a49ab0-08b2-4d1d-9c29-79c4c49c2aae,2020-08-11 17:56:33,2,60262.85,120525.7,placed,cod,flipkart_web,duplicate,2020-08-11 17:56:33,2020-08-11 17:56:33,etl_service,etl_service,725f27f9-262d-463b-a9ed-424f6e1d2b3a,BATCH_1956
f82121de-1776-4d96-8f41-d33f26f6e051,92dc2e90-093c-44dc-b21d-a7b4890ecbb2,1aab96b8-f78a-4e34-b8de-f4fe60f3eb5d,2020-10-20 00:29:56,1,12319.55,12319.55,placed,wallet,flipkart_app,valid,2020-10-20 00:29:56,2020-10-20 00:29:56,etl_service,etl_service,017fb297-1e36-4438-8028-2e504658a570,BATCH_6073
aafc6808-8278-4fa6-ba10-e9cf7a49fb8a,7317f60d-49ff-40b7-8f8c-368582d3cbb8,d8a84a35-3cc8-4ff9-a8ef-db1aef596c2c,2025-04-17 14:49:04,3,936.64,2809.92,cancelled,upi,flipkart_web,valid,2025-04-17 14:49:04,2025-04-17 14:49:04,etl_service,etl_service,faf0c12a-f534-444e-bdc2-eabc22cf928e,BATCH_8882
b1d67ebf-bdab-464b-9018-0fc9321a16e5,e1e8054a-d565-4b8c-97e9-d7cc3e2e1585,f356f2e8-f6ee-40ed-8cb7-576188e194e8,2021-08-27 22:59:34,4,211.6,846.4,cancelled,upi,flipkart_app,valid,2021-08-27 22:59:34,2021-08-27 22:59:34,etl_service,etl_service,e31468de-a8c1-49df-9288-2f45dce3735f,BATCH_6907
0dee9d16-5989-469a-9bf6-010574ebe44f,77147fca-c695-4ee9-94dd-b2cd2d7de415,ef785cf8-d5c8-479f-a7ba-4a7da4eaab2d,2024-04-28 02:22:28,4,11604.99,46419.96,returned,wallet,flipkart_web,valid,2024-04-28 02:22:28,2024-04-28 02:22:28,etl_service,etl_service,aec60602-f058-4282-9a16-bc1a8cc26cd6,BATCH_9430
