transaction_id,order_id,customer_id,transaction_date,amount,payment_method,transaction_type,transaction_status,payment_gateway,gateway_reference_id,currency,source_system,dq_flag,dw_created_date,dw_modified_date,dw_created_by,dw_modified_by,run_id,batch_id
760a7bb8-4a9e-4b9c-b300-ee8c6c3f74a8,7ca0deb8-3a6c-4d69-9ec4-ce87ec36c5aa,8eb3fac2-4c37-41dd-8c69-c312cf406948,2021-02-21 11:49:21,1178.17,net_banking,partial_payment,success,paytm,GWC86A51BC1FF8,INR,flipkart_web,invalid,2021-02-21 11:49:21,2021-02-21 11:49:21,etl_service,etl_service,8522122c-ef97-4f94-96aa-d55ae3076e0b,BATCH_1225
a0746796-a56e-4c57-8464-353b2fdae463,5abc9248-3ac6-4472-a7c5-de009ee5ca80,9eadf510-0920-4be0-976b-840c74234526,2019-10-13 04:19:51,11757.9,cod,payment,success,stripe,GW2D8BEE7E7560,INR,flipkart_app,valid,2019-10-13 04:19:51,2019-10-13 04:19:51,etl_service,etl_service,3e9d7155-35a0-47a3-b9e2-39b8ac45e9d8,BATCH_7664
5ec77e88-db75-40f2-b1b8-bedd99f4ea0e,86ccd67f-a57c-4538-918b-6e8fca95a595,7efce8dc-b4fb-4daa-b079-47486d4e2c5c,2023-07-14 21:48:33,7747.82,upi,payment,success,paytm,GW782654CA6507,INR,flipkart_app,duplicate,2023-07-14 21:48:33,2023-07-14 21:48:33,etl_service,etl_service,4ba32fb7-1401-432b-b236-b6f3d176d34f,BATCH_1790
dc9639d1-634f-47b6-9435-6b4c7c972629,86ccd67f-a57c-4538-918b-6e8fca95a595,7efce8dc-b4fb-4daa-b079-47486d4e2c5c,2023-07-28 03:35:02,-7747.82,upi,refund,success,paytm,GW3E68E7070F54,INR,flipkart_app,valid,2023-07-28 03:35:02,2023-07-28 03:35:02,etl_service,etl_service,d5221262-d902-4a0f-a72a-494bc097c561,BATCH_1180
558b4774-12f7-4461-87aa-60ac58f8bf7a,6b8cf08b-ab47-46d5-b34c-38790bd6c5d7,f8de51f4-57ad-4bf6-a9f7-49dec9ab5366,2023-01-30 19:59:24,3319.5,credit_card,payment,failed,stripe,GW251DB1A86330,INR,flipkart_web,valid,2023-01-30 19:59:24,2023-01-30 19:59:24,etl_service,etl_service,5bb7516a-d72b-4469-a41f-bfc5a9907d70,BATCH_4540
77e1309e-16f4-44c8-9943-723b9f6229c2,6b8cf08b-ab47-46d5-b34c-38790bd6c5d7,f8de51f4-57ad-4bf6-a9f7-49dec9ab5366,2023-01-30 20:00:23,3319.5,credit_card,payment,success,stripe,GW38E056C58BB9,INR,flipkart_web,invalid,2023-01-30 20:00:23,2023-01-30 20:00:23,etl_service,etl_service,0c32482d-916a-48d7-81cf-8d0025416ab7,BATCH_2345
69e9f953-c3eb-4e54-aa9a-ed14454b6149,da5686e3-af00-41ac-ba4d-465f8f805911,29ca143a-641a-4fe3-a05d-3c2b4b82e39a,2020-09-02 03:32:05,1100.22,upi,payment,success,stripe,GWDE1FFC790FA6,INR,flipkart_web,valid,2020-09-02 03:32:05,2020-09-02 03:32:05,etl_service,etl_service,becc8f7b-2995-4c09-b36f-60ce83111e6f,BATCH_7602
8cc77f4e-bdb9-45bd-a1b7-374474c89d54,835683be-b93d-4b4f-964a-4211bf633b1e,83b2ef51-dad5-4905-b115-c818f2f1268a,2019-08-12 09:02:59,676.77,credit_card,payment,success,paytm,GWA8472E4391CE,INR,flipkart_web,valid,2019-08-12 09:02:59,2019-08-12 09:02:59,etl_service,etl_service,6838c55b-dc7e-4706-928a-ea606868b7a7,BATCH_8929
ae2383b5-aa42-4d9c-8cff-a5d41f022442,8de14b0f-4fe0-4986-8359-2ff9af5d611f,16955891-3d66-4251-b831-a9bd5279185f,2020-08-05 04:57:19,7270.02,net_banking,payment,success,stripe,GW0C65275F78AE,INR,flipkart_app,valid,2020-08-05 04:57:19,2020-08-05 04:57:19,etl_service,etl_service,0e75d8d3-75c1-4f22-a648-619b0678b6e2,BATCH_7952
c6f75b69-eee1-450c-90ae-8328775c633c,8de14b0f-4fe0-4986-8359-2ff9af5d611f,16955891-3d66-4251-b831-a9bd5279185f,2020-09-03 12:03:08,-7270.02,net_banking,chargeback,reversed,stripe,GWEA97747A09AA,INR,flipkart_app,duplicate,2020-09-03 12:03:08,2020-09-03 12:03:08,etl_service,etl_service,241da463-7044-491d-bce4-9643937538a0,BATCH_7249
087b50e6-6e94-4107-83bf-2a38fb981c8e,15a5f352-5330-4e72-ada1-3b763aa3eae7,cc583e23-da80-4837-8ce8-0b8542280833,2022-01-19 04:19:31,2514.63,credit_card,payment,success,paytm,GW86FBA4B07B65,INR,flipkart_web,invalid,2022-01-19 04:19:31,2022-01-19 04:19:31,etl_service,etl_service,f202dc0d-d190-4028-a936-8e96c1eb4799,BATCH_8308
d8b9d4cd-861f-4e16-bbcc-a2769d1a62da,2810c411-114b-4b1d-b695-cb650264dd4d,c4378619-9345-4dc3-918a-a5fcdfb679bf,2020-04-17 01:41:36,65181.6,cod,payment,failed,razorpay,GW55C08A94D27F,INR,flipkart_app,valid,2020-04-17 01:41:36,2020-04-17 01:41:36,etl_service,etl_service,2c6f6dd3-c9ab-4cbc-9ea7-e2765dbfbf30,BATCH_9791
0ba850b9-45c3-4408-9874-a6845d65d073,2810c411-114b-4b1d-b695-cb650264dd4d,c4378619-9345-4dc3-918a-a5fcdfb679bf,2020-04-17 01:51:33,65181.6,cod,payment,success,razorpay,GW8F5E78EC4A03,INR,flipkart_app,duplicate,2020-04-17 01:51:33,2020-04-17 01:51:33,etl_service,etl_service,0d504a66-864e-4046-a5ae-beb8c97b69bc,BATCH_8316
da3996dc-63bc-4afa-8750-8e8e8e1ef10d,d36b6a0c-d958-4d52-b02a-ef5d51746510,f1458b51-4994-4262-8887-f01daf48a115,2024-01-16 22:19:26,42515.96,upi,payment,failed,stripe,GWB34D88E11150,INR,flipkart_app,valid,2024-01-16 22:19:26,2024-01-16 22:19:26,etl_service,etl_service,b0390027-b105-45bd-afbb-8ee8503b364d,BATCH_2348
54e2eff4-53be-434e-a6e1-be8d782de2af,d36b6a0c-d958-4d52-b02a-ef5d51746510,f1458b51-4994-4262-8887-f01daf48a115,2024-01-16 22:21:46,42515.96,upi,payment,success,stripe,GWF8C32F0CB392,INR,flipkart_app,valid,2024-01-16 22:21:46,2024-01-16 22:21:46,etl_service,etl_service,6e84ff2f-0999-462c-8d4f-659e3dc91aca,BATCH_7301
87d544a7-259e-495a-8063-10dda412eee3,818b357d-36e3-49d0-a5cd-e680660716dc,3b9b3b71-a816-47a8-bac5-93eecf583eb5,2024-05-06 12:15:18,4599.65,net_banking,payment,success,razorpay,GWEBC49CCC8E23,INR,flipkart_web,valid,2024-05-06 12:15:18,2024-05-06 12:15:18,etl_service,etl_service,7ad5523f-35e4-4173-8b2c-27cbc5c64130,BATCH_8122
2cf43d1c-91b7-47f3-8ddd-abf5efdce90f,818b357d-36e3-49d0-a5cd-e680660716dc,3b9b3b71-a816-47a8-bac5-93eecf583eb5,2024-05-21 11:37:04,-4599.65,net_banking,refund,success,razorpay,GW19201D04D307,INR,flipkart_web,valid,2024-05-21 11:37:04,2024-05-21 11:37:04,etl_service,etl_service,d959550f-3a3d-47a7-ac40-9b624a98bec5,BATCH_7992
5c5564c2-49e0-40e7-9914-cd140291c1f5,198f16ff-8273-4270-a377-f857c6407f2c,0bff51c8-3ce8-4275-8cb8-1cc45742cc01,2025-07-20 01:35:01,15632.48,upi,payment,success,payu,GW5F92281399CA,INR,flipkart_web,duplicate,2025-07-20 01:35:01,2025-07-20 01:35:01,etl_service,etl_service,8870ffcd-d3b6-472e-9fb8-912b3803e84b,BATCH_3426
b660e6ad-b179-4a16-a91e-1387b39805ee,4e73d278-0d56-4442-95f4-02247f043bad,915a17b6-1635-4f18-b338-84583b9d8b7f,2025-06-30 21:13:42,48879.35,cod,payment,success,ccavenue,GW0DF3F951121B,INR,flipkart_app,duplicate,2025-06-30 21:13:42,2025-06-30 21:13:42,etl_service,etl_service,6707f6f0-1a91-4135-8807-8d6ada0541d3,BATCH_9301
72a7c7bb-3131-46bd-810a-79bbb176ffe6,bd0e41b4-2c7b-456e-bba0-ba81f0c61986,5c7a2aec-c27b-45df-b151-8cff01563b91,2019-04-25 04:38:38,2722.1,credit_card,payment,failed,payu,GW301EF2A494CE,INR,flipkart_web,duplicate,2019-04-25 04:38:38,2019-04-25 04:38:38,etl_service,etl_service,2b2cc214-2bd3-4b55-a80b-738bb11682ae,BATCH_8675
4e67d3ed-370c-4c2d-998b-6cedb6de5658,bd0e41b4-2c7b-456e-bba0-ba81f0c61986,5c7a2aec-c27b-45df-b151-8cff01563b91,2019-04-25 04:40:15,2722.1,credit_card,payment,success,payu,GW3F2BFF897BB4,INR,flipkart_web,invalid,2019-04-25 04:40:15,2019-04-25 04:40:15,etl_service,etl_service,2c8da3c6-7bb0-4022-90ac-d379cbb094cb,BATCH_9947
0cbc42d5-3a86-4d2f-b2da-cf66aeb23c1c,7c2fa6b8-063e-4257-82f6-522860433227,7e909dda-8364-4b0a-90ac-b5907ba4062c,2026-04-03 01:56:35,460.52,credit_card,payment,success,payu,GW15935E3D5628,INR,flipkart_app,valid,2026-04-03 01:56:35,2026-04-03 01:56:35,etl_service,etl_service,79c1ddbf-bf0b-4e00-a227-094e2bc6e840,BATCH_6656
22abff19-3eba-4dfe-93ac-38b1c358a1ab,7c2fa6b8-063e-4257-82f6-522860433227,7e909dda-8364-4b0a-90ac-b5907ba4062c,2026-04-29 19:31:00,-460.52,credit_card,chargeback,reversed,payu,GWA61C4CFE22FE,INR,flipkart_app,invalid,2026-04-29 19:31:00,2026-04-29 19:31:00,etl_service,etl_service,3baa465d-d889-4aa8-b557-c7ad28ebfd69,BATCH_3269
746084a3-3bff-4a62-bf6c-d42d2791a217,041c26b0-27e3-411c-8ef5-efe043cd0ab9,915a17b6-1635-4f18-b338-84583b9d8b7f,2023-02-14 04:21:26,39379.4,wallet,payment,success,ccavenue,GWC08BC9041773,INR,flipkart_web,valid,2023-02-14 04:21:26,2023-02-14 04:21:26,etl_service,etl_service,26fcc252-fa8f-4133-92bf-b272f0321e23,BATCH_1946
c2064a77-0905-47e9-8625-8aa09f567f70,54233171-ea3e-4ab2-9431-d4a8ee47ccc4,f638dc65-4e0a-4d2e-91d5-a4c54266951a,2026-07-28 04:25:31,721.58,debit_card,payment,success,ccavenue,GW7D63845415A9,INR,flipkart_web,valid,2026-07-28 04:25:31,2026-07-28 04:25:31,etl_service,etl_service,1fc9a226-c322-498b-9750-b443c72a9d47,BATCH_9781
87680a6f-965c-4cc5-bcce-c48eabd54c4f,52926e78-fa1f-49f7-966a-6135a1b8c04d,b4728d93-5439-494c-888b-6a4a7d5c2658,2024-01-04 05:04:39,7870.62,wallet,payment,success,paytm,GWBAF4033A8A87,INR,flipkart_web,valid,2024-01-04 05:04:39,2024-01-04 05:04:39,etl_service,etl_service,10ef23a8-a657-4717-b6ff-1811c897ecc8,BATCH_9908
efba84f1-3449-4458-b2f9-6ca9b28fcc24,374844b6-5f23-4cd9-9b6d-36b79626f1fb,eebf051f-f38e-4083-bced-70db563b2532,2019-05-02 13:40:08,18619.89,debit_card,payment,success,stripe,GWB94506CF3ED9,INR,flipkart_web,valid,2019-05-02 13:40:08,2019-05-02 13:40:08,etl_service,etl_service,ad7a166f-d7ec-407d-aa62-007eaa32d0a6,BATCH_4270
972ceaff-ec95-4ee7-921f-ca94006b33bd,317f2da6-9c43-47a9-83a8-8301e01e102b,f6d42bcc-619b-492e-a97e-119dc1dc5dc6,2024-11-07 03:28:58,26651.36,credit_card,payment,success,paytm,GW4E42175091B1,INR,flipkart_web,valid,2024-11-07 03:28:58,2024-11-07 03:28:58,etl_service,etl_service,9fa03188-7493-4e53-99a5-f201a06f4ff4,BATCH_3511
83c3c882-7083-4d67-b6bb-3f3202436c47,317f2da6-9c43-47a9-83a8-8301e01e102b,f6d42bcc-619b-492e-a97e-119dc1dc5dc6,2024-11-09 09:58:20,-26651.36,credit_card,refund,success,paytm,GWCCB52FF8DECE,INR,flipkart_web,valid,2024-11-09 09:58:20,2024-11-09 09:58:20,etl_service,etl_service,d491ad9d-15ed-4b58-ae92-dc2eca04c852,BATCH_9614
f9f92690-b865-44d1-b939-ac1644837652,10a989d0-d9f5-473c-a5df-09bd95e9eceb,7d5e5a32-a85b-4017-8886-fc2ebb80e9d9,2023-03-28 03:20:00,1084.67,wallet,payment,failed,payu,GW81B7CDA1A3B1,INR,flipkart_app,valid,2023-03-28 03:20:00,2023-03-28 03:20:00,etl_service,etl_service,ed12e9e8-da6c-4ceb-906f-e94c3deb2e47,BATCH_2041
4c62944e-5978-43ab-b378-57ca6444df65,10a989d0-d9f5-473c-a5df-09bd95e9eceb,7d5e5a32-a85b-4017-8886-fc2ebb80e9d9,2023-03-28 03:24:11,1084.67,wallet,payment,success,payu,GW2C87D237C4DD,INR,flipkart_app,invalid,2023-03-28 03:24:11,2023-03-28 03:24:11,etl_service,etl_service,0ebb1d47-4e42-46be-b2e6-510e20d5c369,BATCH_2893
f3bafa75-2e0b-47b6-a180-2a6b162e4dee,c562ff1e-aa64-42af-8ab2-beb21d1397a5,8d7ee38d-e110-4c12-a9f2-7d2acc1c45ea,2025-11-05 07:20:41,1066.12,net_banking,partial_payment,success,ccavenue,GWF233BEBAB34B,INR,flipkart_web,valid,2025-11-05 07:20:41,2025-11-05 07:20:41,etl_service,etl_service,0fb3ff79-965a-4464-85cc-2ae95aa42160,BATCH_6368
98eda57e-59c1-4237-92bc-aba4bd72ac40,c562ff1e-aa64-42af-8ab2-beb21d1397a5,8d7ee38d-e110-4c12-a9f2-7d2acc1c45ea,2025-11-05 20:32:45,822.8,net_banking,partial_payment,success,ccavenue,GWE115E07FAB9E,INR,flipkart_web,valid,2025-11-05 20:32:45,2025-11-05 20:32:45,etl_service,etl_service,9c9ea8cb-7077-4d74-befb-714f7cc56c05,BATCH_7896
ed25cc01-3f77-4d7d-9066-1f08f41fe0c3,fe6ae863-783a-4718-9935-8cc684fcefcd,b4728d93-5439-494c-888b-6a4a7d5c2658,2022-09-12 15:39:50,1659.36,cod,payment,success,ccavenue,GW3FCE096EC8D9,INR,flipkart_app,valid,2022-09-12 15:39:50,2022-09-12 15:39:50,etl_service,etl_service,3d8e2c59-2bb3-456e-9a87-336f97ce7d76,BATCH_6631
aabcf334-44d4-4055-90fd-d825fc385e69,fe6ae863-783a-4718-9935-8cc684fcefcd,b4728d93-5439-494c-888b-6a4a7d5c2658,2022-09-21 22:02:08,-1659.36,cod,refund,success,ccavenue,GWC316CE94DF47,INR,flipkart_app,valid,2022-09-21 22:02:08,2022-09-21 22:02:08,etl_service,etl_service,60d336a2-8c31-4bcb-9dff-e4104ab9e5da,BATCH_1556
17b15de2-510e-4998-9087-44ecda4644d1,a9cb62ac-d317-4df3-a56e-ad4504a3c198,9a5ce2a5-4f3f-4f6a-9094-d6d7517b2815,2026-11-05 03:46:07,8908.9,net_banking,payment,success,stripe,GWFC42BAA1304F,INR,flipkart_app,valid,2026-11-05 03:46:07,2026-11-05 03:46:07,etl_service,etl_service,9f4d3341-4777-43bf-a921-018c2b129ab0,BATCH_1445
571c1612-ccd8-4d64-b7e8-7c58983c147e,bee2797d-5f0c-4bcd-8e99-0b1398aa05b2,e1ebb031-09f3-4f77-8248-899047870ece,2020-08-02 11:45:52,7329.14,wallet,payment,success,paytm,GW45CAE75A5229,INR,flipkart_web,valid,2020-08-02 11:45:52,2020-08-02 11:45:52,etl_service,etl_service,09c0da32-0654-4c1f-a09a-2dba56d3cac2,BATCH_1812
c669b26c-6054-435a-92ac-a522f27a1e60,bee2797d-5f0c-4bcd-8e99-0b1398aa05b2,e1ebb031-09f3-4f77-8248-899047870ece,2020-08-09 22:22:13,-7329.14,wallet,refund,success,paytm,GW9F9AFACF2F47,INR,flipkart_web,valid,2020-08-09 22:22:13,2020-08-09 22:22:13,etl_service,etl_service,828e42a9-2860-4d25-89e8-fd6913e99695,BATCH_7390
4fce69ac-631e-4850-8941-b6106fa5c85d,fef8b8ae-82c9-4403-bcd9-348f2fd883a9,dab1033a-6475-4d6c-be6d-d840fd3d816b,2021-10-30 15:52:50,3187.84,credit_card,payment,failed,stripe,GW3A3EE0C6B808,INR,flipkart_web,duplicate,2021-10-30 15:52:50,2021-10-30 15:52:50,etl_service,etl_service,e1a1e6cb-c6b0-461b-be86-579fa86a08d3,BATCH_3855
8dc741d0-9097-41e8-847e-dc0f76e234ef,fef8b8ae-82c9-4403-bcd9-348f2fd883a9,dab1033a-6475-4d6c-be6d-d840fd3d816b,2021-10-30 15:59:55,3187.84,credit_card,payment,success,stripe,GW9CD6A0C8F661,INR,flipkart_web,valid,2021-10-30 15:59:55,2021-10-30 15:59:55,etl_service,etl_service,d06c5a33-3fbd-4275-92b3-92ea930d0172,BATCH_2377
384390da-6d78-4c78-b5f8-8f1afb55d79b,cfff6da8-9a6e-4263-b77f-040377a2a1e3,4fd49c97-a739-4c4e-9620-69fb46d9cbcb,2026-07-13 19:24:35,3539.91,net_banking,payment,success,razorpay,GW72206D467224,INR,flipkart_web,valid,2026-07-13 19:24:35,2026-07-13 19:24:35,etl_service,etl_service,b7d45d90-0b14-43da-b351-5ec060f5d777,BATCH_3390
9d22170d-70d9-45fb-8e9e-c1643d2c6058,99b32ea1-00d4-49ed-a974-10f40e154073,32746808-4f04-4e64-8087-d8fcf2d36851,2022-10-12 14:06:38,694.87,net_banking,partial_payment,success,paytm,GWFD68E049A64E,INR,flipkart_web,valid,2022-10-12 14:06:38,2022-10-12 14:06:38,etl_service,etl_service,cd724d7f-4330-413c-874c-f9e5e0d2f5f6,BATCH_7460
1308364e-e432-43a5-94f6-8bf272919f99,99b32ea1-00d4-49ed-a974-10f40e154073,32746808-4f04-4e64-8087-d8fcf2d36851,2022-10-13 12:38:27,607.41,net_banking,partial_payment,success,paytm,GWCF8CE6F43006,INR,flipkart_web,valid,2022-10-13 12:38:27,2022-10-13 12:38:27,etl_service,etl_service,908dbd16-73e0-4458-8849-ccc61817e2a0,BATCH_8408
beabc294-2aab-4f90-bd22-0f0380dc26b7,e088d950-66c2-4f8d-9c19-80bfe1ece8de,2f212583-4d6d-4087-a0fe-f76d6ef0cb4c,2021-09-10 20:00:49,749.46,debit_card,payment,success,stripe,GW4517EC04FA3B,INR,flipkart_web,valid,2021-09-10 20:00:49,2021-09-10 20:00:49,etl_service,etl_service,0e361bed-dab7-44bc-a13d-ceb513dbc0de,BATCH_2016
034843cf-3e40-47bc-88a5-4240f8bf0238,7a82faca-3d9d-401c-a81c-617f6d8be8e5,324e3a07-dc5b-49be-8fac-a798d8d1d864,2021-11-12 21:20:52,29477.44,upi,payment,failed,stripe,GW493F6C7E9F17,INR,flipkart_app,invalid,2021-11-12 21:20:52,2021-11-12 21:20:52,etl_service,etl_service,13ab567e-03ed-4fac-99fc-4a4d599da974,BATCH_1560
42448f1e-2c7e-43fc-adbc-1e679a18855e,7a82faca-3d9d-401c-a81c-617f6d8be8e5,324e3a07-dc5b-49be-8fac-a798d8d1d864,2021-11-12 21:24:40,29477.44,upi,payment,success,stripe,GW2BE8BE492B15,INR,flipkart_app,valid,2021-11-12 21:24:40,2021-11-12 21:24:40,etl_service,etl_service,eab0ed46-63af-4786-8285-e1e55d23dc9f,BATCH_8966
1a8b3a33-1ecc-475c-a551-8871e3d96a5f,85db3443-25a8-4f5e-b55a-97b913a87d82,944e3623-6eff-4cd0-99f0-0b635648641d,2020-09-04 18:51:30,3204.62,credit_card,payment,success,ccavenue,GWF91E804D7A43,INR,flipkart_web,valid,2020-09-04 18:51:30,2020-09-04 18:51:30,etl_service,etl_service,5e26096d-3052-40a0-9c4f-54cf22736c3e,BATCH_1721
0e75c6fe-25fd-42bc-8a8d-a5b20fa143c4,f8a2587d-f0a4-4766-86e7-594feaf4fb4c,e2a1aa23-aeab-4096-a330-7c22cb71f772,2025-03-03 23:55:54,168633.33,debit_card,payment,success,payu,GW549936376E13,INR,flipkart_app,valid,2025-03-03 23:55:54,2025-03-03 23:55:54,etl_service,etl_service,13c8e4bd-943d-4cd3-8ddc-127e209bda76,BATCH_3813
feba9baa-90d9-4e51-bf22-e19eee79734c,ab9c6dbd-ac2c-4b5c-a7fd-ab100a9edbe9,2ce6919e-6eb2-4fb3-a827-167e747c1d80,2025-10-03 21:04:31,2652.48,cod,payment,success,ccavenue,GWD9880D1B2EF3,INR,flipkart_web,duplicate,2025-10-03 21:04:31,2025-10-03 21:04:31,etl_service,etl_service,a290643c-60f6-47e1-a4da-c80b54cf5db6,BATCH_4389
6c6772ae-174f-4b62-a51c-cb4d4345097b,ff26cedd-04e6-41ea-85dc-efeaa83780b4,390c97f2-aa7a-452c-9bfc-f94dd65ad96f,2021-07-18 00:31:05,679.8,debit_card,payment,success,razorpay,GW5ECAB1A1AE81,INR,flipkart_web,invalid,2021-07-18 00:31:05,2021-07-18 00:31:05,etl_service,etl_service,71f474c0-a318-46ee-8f8a-8377c42965fc,BATCH_1993
dd9e8d55-8d91-4423-a0c1-171605ec5854,7df550fe-7cff-4cf1-843f-58c89a5e866e,4bfb6bd9-48f8-409c-b95c-1503c2535678,2019-06-02 23:48:24,3926.74,wallet,payment,success,ccavenue,GW365DDA7B89FC,INR,flipkart_app,valid,2019-06-02 23:48:24,2019-06-02 23:48:24,etl_service,etl_service,05ef2532-865d-40c1-ad67-ce1faaca223e,BATCH_4638
2a7c511d-f99b-4ccd-bfb8-9992ebe30cfc,ea12f2b9-3704-4626-a2b9-b1423ccfb9b4,1cc1614f-87ad-4f21-b552-499fef548fec,2023-06-18 08:27:47,2998.39,wallet,payment,success,razorpay,GW6392F7273053,INR,flipkart_app,valid,2023-06-18 08:27:47,2023-06-18 08:27:47,etl_service,etl_service,5263b079-1001-41fe-9e2f-51873c5f14d3,BATCH_8606
028b9177-06fe-47ff-ba25-92e623c4ad9f,ea12f2b9-3704-4626-a2b9-b1423ccfb9b4,1cc1614f-87ad-4f21-b552-499fef548fec,2023-06-26 05:16:55,-2998.39,wallet,chargeback,reversed,razorpay,GW77FE206B5B98,INR,flipkart_app,valid,2023-06-26 05:16:55,2023-06-26 05:16:55,etl_service,etl_service,d1fb7910-5a5e-44a3-9099-651cbcb42ab8,BATCH_5686
11fb5096-6968-4da6-830c-394dc035bc61,d22f1d2f-40d9-49ff-b202-1da2fc9e50a5,4ecd1abf-f948-48bf-958d-963465c938fb,2025-01-11 07:18:56,1526.12,wallet,payment,success,payu,GW9BAA4181DA77,INR,flipkart_app,duplicate,2025-01-11 07:18:56,2025-01-11 07:18:56,etl_service,etl_service,701dec5b-4ef7-48d1-b347-18d8ef7f5262,BATCH_7506
949e4256-72d5-4628-ae7b-238c7506c9d6,f2906a8f-8b5d-45ca-b1c5-f28d6eaff11c,2ce6919e-6eb2-4fb3-a827-167e747c1d80,2020-02-29 03:23:20,3579.93,wallet,payment,success,paytm,GW0F9E3AA005D7,INR,flipkart_app,valid,2020-02-29 03:23:20,2020-02-29 03:23:20,etl_service,etl_service,07b06799-e082-4c92-93ca-519e2237f328,BATCH_5947
5e67918a-d888-4844-a742-181f2a61e748,65f3b06b-2fd4-4ce1-95a0-b92a03ecd451,b4728d93-5439-494c-888b-6a4a7d5c2658,2019-12-29 11:36:31,14903.2,upi,payment,success,stripe,GW20E6A0C0C639,INR,flipkart_web,valid,2019-12-29 11:36:31,2019-12-29 11:36:31,etl_service,etl_service,89ec4b29-7ae0-4aec-84ba-42303b8e66a4,BATCH_5819
d968d1de-4a63-4322-9789-70b05380ebff,d6e2a54d-88c0-475e-92f7-c70922410fc6,09d09df4-98f7-46bd-a866-fbf41d3e798d,2023-10-10 03:01:50,2398.2,cod,payment,success,ccavenue,GWD83756926A93,INR,flipkart_web,valid,2023-10-10 03:01:50,2023-10-10 03:01:50,etl_service,etl_service,0689107d-bb53-4cfa-8d18-62c839fdb41d,BATCH_1053
27c3fa89-fdbf-4def-b07b-a1278ac8c479,babf1d4f-5c4f-443b-ab28-f72e8a8478fb,a4bbc670-fd02-4acc-9967-71d26436f6d7,2025-03-08 15:58:49,4379.88,credit_card,payment,success,ccavenue,GW87A1BD0F85A8,INR,flipkart_app,valid,2025-03-08 15:58:49,2025-03-08 15:58:49,etl_service,etl_service,d9d16445-6ba3-4d8b-9b1d-42d7c4ec67e6,BATCH_6296
71004f4c-01e0-421e-aad0-8d47a2617c6f,1a17661f-f5d0-45f4-9ceb-dd45256e5417,4f0213db-031b-408b-8c06-f1f4053101b0,2026-07-16 16:10:19,570.15,wallet,payment,success,paytm,GW906E7CC88407,INR,flipkart_web,valid,2026-07-16 16:10:19,2026-07-16 16:10:19,etl_service,etl_service,3c1bd7d8-a994-4cb6-b830-81e6b7e67181,BATCH_6975
0efef4a7-a91c-411a-b637-19497d293b79,17908b06-caf7-473f-8f7a-7cf194721696,934194c4-17b4-42c5-bcfa-6be97baf3ec3,2020-12-26 17:56:48,708.59,wallet,partial_payment,success,razorpay,GW51452720A471,INR,flipkart_app,valid,2020-12-26 17:56:48,2020-12-26 17:56:48,etl_service,etl_service,de3564f3-ff0a-4cd7-b392-3725fb470509,BATCH_7091
1a6888c2-e798-462b-9963-1fe16be53581,17908b06-caf7-473f-8f7a-7cf194721696,934194c4-17b4-42c5-bcfa-6be97baf3ec3,2020-12-26 19:01:46,1301.33,wallet,partial_payment,success,razorpay,GW11888890A889,INR,flipkart_app,valid,2020-12-26 19:01:46,2020-12-26 19:01:46,etl_service,etl_service,ef28dc6f-3a97-49be-ad13-60bf9408547b,BATCH_4826
626b19fd-bd2b-4a60-8a4f-c1c5323f1f09,04bad2e7-fa25-46b9-8b7c-4938b748bee6,90747784-4d4e-4a27-94c3-c5df8e2487bb,2020-04-24 05:12:54,1838.91,debit_card,payment,success,razorpay,GW5FB7A029CADA,INR,flipkart_web,valid,2020-04-24 05:12:54,2020-04-24 05:12:54,etl_service,etl_service,cf6d3bb7-3a1f-4e20-8776-313f28821f9d,BATCH_6386
75b4d429-64fa-47c6-a09d-bdd2af9e6a92,b7db53c2-63e3-4144-9b45-fce8fbc65702,f66bf515-afdb-4ca0-9337-e75201d78595,2021-11-02 20:12:57,2203.23,debit_card,payment,success,paytm,GW764683579F5F,INR,flipkart_app,valid,2021-11-02 20:12:57,2021-11-02 20:12:57,etl_service,etl_service,2d1770b8-56d0-457a-babe-0178c72cfbb5,BATCH_8329
9b9940f6-17ed-4c54-856b-d1a50bf586d4,b7db53c2-63e3-4144-9b45-fce8fbc65702,f66bf515-afdb-4ca0-9337-e75201d78595,2021-11-10 09:48:04,-2203.23,debit_card,refund,success,paytm,GW351AD489FEE0,INR,flipkart_app,valid,2021-11-10 09:48:04,2021-11-10 09:48:04,etl_service,etl_service,d4fc4a6f-da5f-49da-9e96-e28cde5da637,BATCH_7009
750407d4-6f56-44c9-bde5-9b4d4139bc07,51185e6f-8355-4b34-b238-fee9ad662ca5,8d735a17-a22e-4bc8-ab69-435e8974cd1f,2022-06-19 23:22:04,715.4,cod,payment,success,payu,GWE58992B35C81,INR,flipkart_web,valid,2022-06-19 23:22:04,2022-06-19 23:22:04,etl_service,etl_service,078e348b-26a2-43ff-9de5-0610960b8bb2,BATCH_1937
46737f31-148d-47bd-bc59-71d9c93d16c1,87c6a845-b6d7-4621-8b93-b00300092ca7,9a13af9f-2240-4cd4-972f-79bb75685a0f,2023-12-01 05:12:15,8767.21,upi,partial_payment,success,payu,GWA3C9169DA563,INR,flipkart_app,valid,2023-12-01 05:12:15,2023-12-01 05:12:15,etl_service,etl_service,ac4655d6-5fe5-4b1c-9173-fca50a7a2082,BATCH_9423
